gender,city,age,education,profession,annual_income
male,[Italy],[33-54],Bachelor's Degree,[ANY-JOB],31366
female,[Italy],[19-83],[ANY-EDUCATION],[ANY-JOB],24774
female,[Italy],[19-83],[ANY-EDUCATION],[ANY-JOB],52783
female,[Italy],[19-83],[ANY-EDUCATION],[ANY-JOB],31690
[ANY-GENDER],[Italy],[55-68],[Graduate School],[Legal Profession],84427
[ANY-GENDER],[Italy],[55-68],[Graduate School],[Legal Profession],67781
[ANY-GENDER],[Italy],[55-68],[Graduate School],[Legal Profession],88851
[ANY-GENDER],[Italy],[27-63],[ANY-EDUCATION],[ANY-JOB],33953
[ANY-GENDER],[Italy],[27-63],[ANY-EDUCATION],[ANY-JOB],33632
[ANY-GENDER],[Italy],[27-63],[ANY-EDUCATION],[ANY-JOB],28355
[ANY-GENDER],[Italy],[42-67],[ANY-EDUCATION],[ANY-JOB],34075
[ANY-GENDER],[Italy],[42-67],[ANY-EDUCATION],[ANY-JOB],36342
[ANY-GENDER],[Italy],[42-67],[ANY-EDUCATION],[ANY-JOB],23397
[ANY-GENDER],[South],[31-52],High School,[ANY-JOB],25077
[ANY-GENDER],[South],[31-52],High School,[ANY-JOB],24565
[ANY-GENDER],[South],[31-52],High School,[ANY-JOB],13734
[ANY-GENDER],[Italy],[39-54],[ANY-EDUCATION],[ANY-JOB],20638
[ANY-GENDER],[Italy],[39-54],[ANY-EDUCATION],[ANY-JOB],24130
[ANY-GENDER],[Italy],[39-54],[ANY-EDUCATION],[ANY-JOB],34159
[ANY-GENDER],[Italy],[43-77],[ANY-EDUCATION],[ANY-JOB],52254
[ANY-GENDER],[Italy],[43-77],[ANY-EDUCATION],[ANY-JOB],22396
[ANY-GENDER],[Italy],[43-77],[ANY-EDUCATION],[ANY-JOB],34771
[ANY-GENDER],[Italy],[58-83],[ANY-EDUCATION],[ANY-JOB],31002
[ANY-GENDER],[Italy],[58-83],[ANY-EDUCATION],[ANY-JOB],58543
[ANY-GENDER],[Italy],[58-83],[ANY-EDUCATION],[ANY-JOB],39341
[ANY-GENDER],[Italy],[67-88],[ANY-EDUCATION],[ANY-JOB],44254
[ANY-GENDER],[Italy],[67-88],[ANY-EDUCATION],[ANY-JOB],72923
[ANY-GENDER],[Italy],[67-88],[ANY-EDUCATION],[ANY-JOB],28610
[ANY-GENDER],[Italy],[19-43],High School,[ANY-JOB],30428
[ANY-GENDER],[Italy],[19-43],High School,[ANY-JOB],31802
[ANY-GENDER],[Italy],[19-43],High School,[ANY-JOB],29914
[ANY-GENDER],[Italy],[54-83],[ANY-EDUCATION],[ANY-JOB],26035
[ANY-GENDER],[Italy],[54-83],[ANY-EDUCATION],[ANY-JOB],52145
[ANY-GENDER],[Italy],[54-83],[ANY-EDUCATION],[ANY-JOB],26491
[ANY-GENDER],[Italy],[36-86],[ANY-EDUCATION],[ANY-JOB],30082
[ANY-GENDER],[Italy],[36-86],[ANY-EDUCATION],[ANY-JOB],46764
[ANY-GENDER],[Italy],[36-86],[ANY-EDUCATION],[ANY-JOB],24796
[ANY-GENDER],[Italy],[53-75],[ANY-EDUCATION],[ANY-JOB],37493
[ANY-GENDER],[Italy],[53-75],[ANY-EDUCATION],[ANY-JOB],32505
[ANY-GENDER],[Italy],[53-75],[ANY-EDUCATION],[ANY-JOB],30244
[ANY-GENDER],[South],[27-62],[ANY-EDUCATION],[ANY-JOB],32615
[ANY-GENDER],[South],[27-62],[ANY-EDUCATION],[ANY-JOB],53552
[ANY-GENDER],[South],[27-62],[ANY-EDUCATION],[ANY-JOB],35072
[ANY-GENDER],[Italy],[52-69],[ANY-EDUCATION],[ANY-JOB],31107
[ANY-GENDER],[Italy],[52-69],[ANY-EDUCATION],[ANY-JOB],42389
[ANY-GENDER],[Italy],[52-69],[ANY-EDUCATION],[ANY-JOB],49576
[ANY-GENDER],[South],[30-72],[ANY-EDUCATION],[ANY-JOB],111171
[ANY-GENDER],[South],[30-72],[ANY-EDUCATION],[ANY-JOB],12884
[ANY-GENDER],[South],[30-72],[ANY-EDUCATION],[ANY-JOB],15061
[ANY-GENDER],[Italy],[39-46],[ANY-EDUCATION],[ANY-JOB],19768
[ANY-GENDER],[Italy],[39-46],[ANY-EDUCATION],[ANY-JOB],19314
[ANY-GENDER],[Italy],[39-46],[ANY-EDUCATION],[ANY-JOB],44012
[ANY-GENDER],[Italy],[24-83],[ANY-EDUCATION],[ANY-JOB],42676
[ANY-GENDER],[Italy],[24-83],[ANY-EDUCATION],[ANY-JOB],22529
[ANY-GENDER],[Italy],[24-83],[ANY-EDUCATION],[ANY-JOB],67613
[ANY-GENDER],[Italy],[19-42],High School,[ANY-JOB],33416
[ANY-GENDER],[Italy],[19-42],High School,[ANY-JOB],32696
[ANY-GENDER],[Italy],[19-42],High School,[ANY-JOB],30244
[ANY-GENDER],[Italy],[36-57],High School,[ANY-JOB],11924
[ANY-GENDER],[Italy],[36-57],High School,[ANY-JOB],40602
[ANY-GENDER],[Italy],[36-57],High School,[ANY-JOB],23230
male,[Italy],[40-62],[ANY-EDUCATION],[ANY-JOB],30073
male,[Italy],[40-62],[ANY-EDUCATION],[ANY-JOB],33602
male,[Italy],[40-62],[ANY-EDUCATION],[ANY-JOB],18619
[ANY-GENDER],[Italy],[25-63],[ANY-EDUCATION],[ANY-JOB],45309
[ANY-GENDER],[Italy],[25-63],[ANY-EDUCATION],[ANY-JOB],23825
[ANY-GENDER],[Italy],[25-63],[ANY-EDUCATION],[ANY-JOB],38999
[ANY-GENDER],[Italy],[33-73],[ANY-EDUCATION],[ANY-JOB],26226
[ANY-GENDER],[Italy],[33-73],[ANY-EDUCATION],[ANY-JOB],23845
[ANY-GENDER],[Italy],[33-73],[ANY-EDUCATION],[ANY-JOB],28616
[ANY-GENDER],[Italy],[36-84],[ANY-EDUCATION],[ANY-JOB],29465
[ANY-GENDER],[Italy],[36-84],[ANY-EDUCATION],[ANY-JOB],30765
[ANY-GENDER],[Italy],[36-84],[ANY-EDUCATION],[ANY-JOB],77162
[ANY-GENDER],[North],[53-88],[ANY-EDUCATION],[ANY-JOB],24462
[ANY-GENDER],[North],[53-88],[ANY-EDUCATION],[ANY-JOB],30079
[ANY-GENDER],[North],[53-88],[ANY-EDUCATION],[ANY-JOB],31822
[ANY-GENDER],[North],[23-76],[ANY-EDUCATION],[ANY-JOB],39515
[ANY-GENDER],[North],[23-76],[ANY-EDUCATION],[ANY-JOB],49979
[ANY-GENDER],[North],[23-76],[ANY-EDUCATION],[ANY-JOB],33552
[ANY-GENDER],[Italy],[39-85],[ANY-EDUCATION],[ANY-JOB],56929
[ANY-GENDER],[Italy],[39-85],[ANY-EDUCATION],[ANY-JOB],30581
[ANY-GENDER],[Italy],[39-85],[ANY-EDUCATION],[ANY-JOB],97044
[ANY-GENDER],[Italy],[19-88],[ANY-EDUCATION],[ANY-JOB],20391
[ANY-GENDER],[Italy],[19-88],[ANY-EDUCATION],[ANY-JOB],30615
[ANY-GENDER],[Italy],[19-88],[ANY-EDUCATION],[ANY-JOB],73565
[ANY-GENDER],[Italy],[52-90],[ANY-EDUCATION],[ANY-JOB],19047
[ANY-GENDER],[Italy],[52-90],[ANY-EDUCATION],[ANY-JOB],53707
[ANY-GENDER],[Italy],[52-90],[ANY-EDUCATION],[ANY-JOB],40148
[ANY-GENDER],[Italy],[26-73],[ANY-EDUCATION],[ANY-JOB],31866
[ANY-GENDER],[Italy],[26-73],[ANY-EDUCATION],[ANY-JOB],45435
[ANY-GENDER],[Italy],[26-73],[ANY-EDUCATION],[ANY-JOB],78005
female,[Italy],[33-79],[ANY-EDUCATION],[ANY-JOB],33132
female,[Italy],[33-79],[ANY-EDUCATION],[ANY-JOB],33792
female,[Italy],[33-79],[ANY-EDUCATION],[ANY-JOB],28336
male,[Italy],[69-76],[ANY-EDUCATION],[ANY-JOB],75352
male,[Italy],[69-76],[ANY-EDUCATION],[ANY-JOB],51404
male,[Italy],[69-76],[ANY-EDUCATION],[ANY-JOB],29137
[ANY-GENDER],[Italy],[43-77],Bachelor's Degree,[Agriculture],31311
[ANY-GENDER],[Italy],[43-77],Bachelor's Degree,[Agriculture],31091
[ANY-GENDER],[Italy],[43-77],Bachelor's Degree,[Agriculture],32887
[ANY-GENDER],[Italy],[28-81],[ANY-EDUCATION],[ANY-JOB],40304
[ANY-GENDER],[Italy],[28-81],[ANY-EDUCATION],[ANY-JOB],24678
[ANY-GENDER],[Italy],[28-81],[ANY-EDUCATION],[ANY-JOB],31630
[ANY-GENDER],[Italy],[66-82],[ANY-EDUCATION],[ANY-JOB],30998
[ANY-GENDER],[Italy],[66-82],[ANY-EDUCATION],[ANY-JOB],56246
[ANY-GENDER],[Italy],[66-82],[ANY-EDUCATION],[ANY-JOB],25416
male,[Italy],[47-86],[ANY-EDUCATION],[ANY-JOB],47769
male,[Italy],[47-86],[ANY-EDUCATION],[ANY-JOB],30447
male,[Italy],[47-86],[ANY-EDUCATION],[ANY-JOB],62836
male,[Italy],[35-67],High School,[ANY-JOB],26277
male,[Italy],[35-67],High School,[ANY-JOB],36253
male,[Italy],[35-67],High School,[ANY-JOB],22591
[ANY-GENDER],[Italy],[40-67],[ANY-EDUCATION],[ANY-JOB],22412
[ANY-GENDER],[Italy],[40-67],[ANY-EDUCATION],[ANY-JOB],29936
[ANY-GENDER],[Italy],[40-67],[ANY-EDUCATION],[ANY-JOB],27105
[ANY-GENDER],[Italy],[42-78],High School,[ANY-JOB],26699
[ANY-GENDER],[Italy],[42-78],High School,[ANY-JOB],14522
[ANY-GENDER],[Italy],[42-78],High School,[ANY-JOB],44144
[ANY-GENDER],[Italy],[27-68],[ANY-EDUCATION],[ANY-JOB],37727
[ANY-GENDER],[Italy],[27-68],[ANY-EDUCATION],[ANY-JOB],44515
[ANY-GENDER],[Italy],[27-68],[ANY-EDUCATION],[ANY-JOB],20145
[ANY-GENDER],[Italy],[37-78],[ANY-EDUCATION],[ANY-JOB],17666
[ANY-GENDER],[Italy],[37-78],[ANY-EDUCATION],[ANY-JOB],44041
[ANY-GENDER],[Italy],[37-78],[ANY-EDUCATION],[ANY-JOB],50406
[ANY-GENDER],[Italy],[45-69],Bachelor's Degree,[ANY-JOB],23266
[ANY-GENDER],[Italy],[45-69],Bachelor's Degree,[ANY-JOB],25985
[ANY-GENDER],[Italy],[45-69],Bachelor's Degree,[ANY-JOB],30186
female,[Italy],[61-77],[ANY-EDUCATION],[ANY-JOB],46939
female,[Italy],[61-77],[ANY-EDUCATION],[ANY-JOB],35699
female,[Italy],[61-77],[ANY-EDUCATION],[ANY-JOB],21134
female,[Italy],[24-72],[ANY-EDUCATION],[ANY-JOB],27368
female,[Italy],[24-72],[ANY-EDUCATION],[ANY-JOB],64764
female,[Italy],[24-72],[ANY-EDUCATION],[ANY-JOB],49856
[ANY-GENDER],[Italy],[21-85],[ANY-EDUCATION],[ANY-JOB],48575
[ANY-GENDER],[Italy],[21-85],[ANY-EDUCATION],[ANY-JOB],34405
[ANY-GENDER],[Italy],[21-85],[ANY-EDUCATION],[ANY-JOB],45120
[ANY-GENDER],[Italy],[63-82],[ANY-EDUCATION],[ANY-JOB],68957
[ANY-GENDER],[Italy],[63-82],[ANY-EDUCATION],[ANY-JOB],58955
[ANY-GENDER],[Italy],[63-82],[ANY-EDUCATION],[ANY-JOB],17322
[ANY-GENDER],[Italy],[20-85],[ANY-EDUCATION],[ANY-JOB],32494
[ANY-GENDER],[Italy],[20-85],[ANY-EDUCATION],[ANY-JOB],23507
[ANY-GENDER],[Italy],[20-85],[ANY-EDUCATION],[ANY-JOB],32055
[ANY-GENDER],[South],[48-62],High School,[ANY-JOB],43936
[ANY-GENDER],[South],[48-62],High School,[ANY-JOB],13421
[ANY-GENDER],[South],[48-62],High School,[ANY-JOB],29767
female,[Italy],[63-78],[ANY-EDUCATION],[ANY-JOB],39866
female,[Italy],[63-78],[ANY-EDUCATION],[ANY-JOB],35735
female,[Italy],[63-78],[ANY-EDUCATION],[ANY-JOB],82673
[ANY-GENDER],[Italy],[37-76],[ANY-EDUCATION],[ANY-JOB],34827
[ANY-GENDER],[Italy],[37-76],[ANY-EDUCATION],[ANY-JOB],17087
[ANY-GENDER],[Italy],[37-76],[ANY-EDUCATION],[ANY-JOB],36789
female,[Italy],[39-72],[ANY-EDUCATION],[ANY-JOB],21628
female,[Italy],[39-72],[ANY-EDUCATION],[ANY-JOB],62696
female,[Italy],[39-72],[ANY-EDUCATION],[ANY-JOB],38799
[ANY-GENDER],[Italy],[20-81],[ANY-EDUCATION],[ANY-JOB],51968
[ANY-GENDER],[Italy],[20-81],[ANY-EDUCATION],[ANY-JOB],101764
[ANY-GENDER],[Italy],[20-81],[ANY-EDUCATION],[ANY-JOB],36942
[ANY-GENDER],[Italy],[58-79],[ANY-EDUCATION],[ANY-JOB],54389
[ANY-GENDER],[Italy],[58-79],[ANY-EDUCATION],[ANY-JOB],30048
[ANY-GENDER],[Italy],[58-79],[ANY-EDUCATION],[ANY-JOB],23414
[ANY-GENDER],[Italy],[72-86],[ANY-EDUCATION],[ANY-JOB],29420
[ANY-GENDER],[Italy],[72-86],[ANY-EDUCATION],[ANY-JOB],35151
[ANY-GENDER],[Italy],[72-86],[ANY-EDUCATION],[ANY-JOB],22208
[ANY-GENDER],[Italy],[41-90],[ANY-EDUCATION],[ANY-JOB],39678
[ANY-GENDER],[Italy],[41-90],[ANY-EDUCATION],[ANY-JOB],34175
[ANY-GENDER],[Italy],[41-90],[ANY-EDUCATION],[ANY-JOB],35754
[ANY-GENDER],[North],[40-52],[ANY-EDUCATION],[ANY-JOB],41386
[ANY-GENDER],[North],[40-52],[ANY-EDUCATION],[ANY-JOB],51366
[ANY-GENDER],[North],[40-52],[ANY-EDUCATION],[ANY-JOB],31400
[ANY-GENDER],[Italy],[19-64],High School,[ANY-JOB],25020
[ANY-GENDER],[Italy],[19-64],High School,[ANY-JOB],26731
[ANY-GENDER],[Italy],[19-64],High School,[ANY-JOB],24118
[ANY-GENDER],[Italy],[48-56],High School,[ANY-JOB],33289
[ANY-GENDER],[Italy],[48-56],High School,[ANY-JOB],23556
[ANY-GENDER],[Italy],[48-56],High School,[ANY-JOB],20345
[ANY-GENDER],[Italy],[24-87],[ANY-EDUCATION],[ANY-JOB],29358
[ANY-GENDER],[Italy],[24-87],[ANY-EDUCATION],[ANY-JOB],26300
[ANY-GENDER],[Italy],[24-87],[ANY-EDUCATION],[ANY-JOB],46198
[ANY-GENDER],[Italy],[45-82],[ANY-EDUCATION],[ANY-JOB],45138
[ANY-GENDER],[Italy],[45-82],[ANY-EDUCATION],[ANY-JOB],61069
[ANY-GENDER],[Italy],[45-82],[ANY-EDUCATION],[ANY-JOB],25939
male,[Italy],[43-84],[ANY-EDUCATION],[ANY-JOB],79911
male,[Italy],[43-84],[ANY-EDUCATION],[ANY-JOB],32170
male,[Italy],[43-84],[ANY-EDUCATION],[ANY-JOB],48032
[ANY-GENDER],[Italy],[57-79],[ANY-EDUCATION],[ANY-JOB],39255
[ANY-GENDER],[Italy],[57-79],[ANY-EDUCATION],[ANY-JOB],39521
[ANY-GENDER],[Italy],[57-79],[ANY-EDUCATION],[ANY-JOB],13345
[ANY-GENDER],[Italy],[39-74],[ANY-EDUCATION],[ANY-JOB],22604
[ANY-GENDER],[Italy],[39-74],[ANY-EDUCATION],[ANY-JOB],43266
[ANY-GENDER],[Italy],[39-74],[ANY-EDUCATION],[ANY-JOB],18309
[ANY-GENDER],[Italy],[50-79],[ANY-EDUCATION],[ANY-JOB],40007
[ANY-GENDER],[Italy],[50-79],[ANY-EDUCATION],[ANY-JOB],20550
[ANY-GENDER],[Italy],[50-79],[ANY-EDUCATION],[ANY-JOB],21403
male,[North],[59-89],[ANY-EDUCATION],[ANY-JOB],35776
male,[North],[59-89],[ANY-EDUCATION],[ANY-JOB],38898
male,[North],[59-89],[ANY-EDUCATION],[ANY-JOB],40551
[ANY-GENDER],[Italy],[18-89],[ANY-EDUCATION],[ANY-JOB],26899
[ANY-GENDER],[Italy],[18-89],[ANY-EDUCATION],[ANY-JOB],59390
[ANY-GENDER],[Italy],[18-89],[ANY-EDUCATION],[ANY-JOB],26942
[ANY-GENDER],[Italy],[20-70],High School,[ANY-JOB],20512
[ANY-GENDER],[Italy],[20-70],High School,[ANY-JOB],31106
[ANY-GENDER],[Italy],[20-70],High School,[ANY-JOB],22771
[ANY-GENDER],[Italy],[31-69],[ANY-EDUCATION],[ANY-JOB],26961
[ANY-GENDER],[Italy],[31-69],[ANY-EDUCATION],[ANY-JOB],30089
[ANY-GENDER],[Italy],[31-69],[ANY-EDUCATION],[ANY-JOB],34196
[ANY-GENDER],[Italy],[18-45],[ANY-EDUCATION],[ANY-JOB],56321
[ANY-GENDER],[Italy],[18-45],[ANY-EDUCATION],[ANY-JOB],29899
[ANY-GENDER],[Italy],[18-45],[ANY-EDUCATION],[ANY-JOB],39552
[ANY-GENDER],[Italy],[33-86],[ANY-EDUCATION],[ANY-JOB],44027
[ANY-GENDER],[Italy],[33-86],[ANY-EDUCATION],[ANY-JOB],105406
[ANY-GENDER],[Italy],[33-86],[ANY-EDUCATION],[ANY-JOB],31504
female,[Italy],[18-82],[ANY-EDUCATION],[ANY-JOB],38067
female,[Italy],[18-82],[ANY-EDUCATION],[ANY-JOB],34021
female,[Italy],[18-82],[ANY-EDUCATION],[ANY-JOB],25173
[ANY-GENDER],[Italy],[31-38],[ANY-EDUCATION],[ANY-JOB],33873
[ANY-GENDER],[Italy],[31-38],[ANY-EDUCATION],[ANY-JOB],36783
[ANY-GENDER],[Italy],[31-38],[ANY-EDUCATION],[ANY-JOB],52245
[ANY-GENDER],[Italy],[35-67],[ANY-EDUCATION],[ANY-JOB],29945
[ANY-GENDER],[Italy],[35-67],[ANY-EDUCATION],[ANY-JOB],29803
[ANY-GENDER],[Italy],[35-67],[ANY-EDUCATION],[ANY-JOB],81505
[ANY-GENDER],[Italy],[50-67],High School,[ANY-JOB],26325
[ANY-GENDER],[Italy],[50-67],High School,[ANY-JOB],22571
[ANY-GENDER],[Italy],[50-67],High School,[ANY-JOB],19530
[ANY-GENDER],[Italy],[42-87],[ANY-EDUCATION],[ANY-JOB],35922
[ANY-GENDER],[Italy],[42-87],[ANY-EDUCATION],[ANY-JOB],88024
[ANY-GENDER],[Italy],[42-87],[ANY-EDUCATION],[ANY-JOB],30019
[ANY-GENDER],[Italy],[31-63],[ANY-EDUCATION],[ANY-JOB],39217
[ANY-GENDER],[Italy],[31-63],[ANY-EDUCATION],[ANY-JOB],89059
[ANY-GENDER],[Italy],[31-63],[ANY-EDUCATION],[ANY-JOB],79016
[ANY-GENDER],[Italy],[46-69],[ANY-EDUCATION],[ANY-JOB],31085
[ANY-GENDER],[Italy],[46-69],[ANY-EDUCATION],[ANY-JOB],31355
[ANY-GENDER],[Italy],[46-69],[ANY-EDUCATION],[ANY-JOB],50012
[ANY-GENDER],[Italy],[34-73],[ANY-EDUCATION],[ANY-JOB],40669
[ANY-GENDER],[Italy],[34-73],[ANY-EDUCATION],[ANY-JOB],22553
[ANY-GENDER],[Italy],[34-73],[ANY-EDUCATION],[ANY-JOB],63966
female,[Italy],[32-81],[ANY-EDUCATION],[ANY-JOB],26563
female,[Italy],[32-81],[ANY-EDUCATION],[ANY-JOB],23386
female,[Italy],[32-81],[ANY-EDUCATION],[ANY-JOB],9102
[ANY-GENDER],[Italy],[20-57],High School,[ANY-JOB],21157
[ANY-GENDER],[Italy],[20-57],High School,[ANY-JOB],29211
[ANY-GENDER],[Italy],[20-57],High School,[ANY-JOB],24433
[ANY-GENDER],[Italy],[51-77],Bachelor's Degree,[ANY-JOB],34082
[ANY-GENDER],[Italy],[51-77],Bachelor's Degree,[ANY-JOB],21532
[ANY-GENDER],[Italy],[51-77],Bachelor's Degree,[ANY-JOB],31581
[ANY-GENDER],[Italy],[74-84],High School,[ANY-JOB],35142
[ANY-GENDER],[Italy],[74-84],High School,[ANY-JOB],33957
[ANY-GENDER],[Italy],[74-84],High School,[ANY-JOB],33648
[ANY-GENDER],[Italy],[45-49],[ANY-EDUCATION],[ANY-JOB],38699
[ANY-GENDER],[Italy],[45-49],[ANY-EDUCATION],[ANY-JOB],47395
[ANY-GENDER],[Italy],[45-49],[ANY-EDUCATION],[ANY-JOB],37439
[ANY-GENDER],[Italy],[24-62],[ANY-EDUCATION],[ANY-JOB],27171
[ANY-GENDER],[Italy],[24-62],[ANY-EDUCATION],[ANY-JOB],37640
[ANY-GENDER],[Italy],[24-62],[ANY-EDUCATION],[ANY-JOB],38330
female,[Italy],[61-90],[ANY-EDUCATION],[ANY-JOB],24933
female,[Italy],[61-90],[ANY-EDUCATION],[ANY-JOB],35057
female,[Italy],[61-90],[ANY-EDUCATION],[ANY-JOB],38302
[ANY-GENDER],[Italy],[34-69],[ANY-EDUCATION],[ANY-JOB],26108
[ANY-GENDER],[Italy],[34-69],[ANY-EDUCATION],[ANY-JOB],49993
[ANY-GENDER],[Italy],[34-69],[ANY-EDUCATION],[ANY-JOB],22371
female,[South],[20-61],[ANY-EDUCATION],[ANY-JOB],18590
female,[South],[20-61],[ANY-EDUCATION],[ANY-JOB],30135
female,[South],[20-61],[ANY-EDUCATION],[ANY-JOB],42293
[ANY-GENDER],[Italy],[30-69],[ANY-EDUCATION],[ANY-JOB],38899
[ANY-GENDER],[Italy],[30-69],[ANY-EDUCATION],[ANY-JOB],91999
[ANY-GENDER],[Italy],[30-69],[ANY-EDUCATION],[ANY-JOB],24041
[ANY-GENDER],[Italy],[40-75],[ANY-EDUCATION],[ANY-JOB],20578
[ANY-GENDER],[Italy],[40-75],[ANY-EDUCATION],[ANY-JOB],33374
[ANY-GENDER],[Italy],[40-75],[ANY-EDUCATION],[ANY-JOB],34918
[ANY-GENDER],[Italy],[33-64],High School,[ANY-JOB],46949
[ANY-GENDER],[Italy],[33-64],High School,[ANY-JOB],34002
[ANY-GENDER],[Italy],[33-64],High School,[ANY-JOB],26501
[ANY-GENDER],[Italy],[19-89],[ANY-EDUCATION],[ANY-JOB],31996
[ANY-GENDER],[Italy],[19-89],[ANY-EDUCATION],[ANY-JOB],18221
[ANY-GENDER],[Italy],[19-89],[ANY-EDUCATION],[ANY-JOB],63613
female,[Italy],[40-80],[ANY-EDUCATION],[ANY-JOB],28927
female,[Italy],[40-80],[ANY-EDUCATION],[ANY-JOB],23793
female,[Italy],[40-80],[ANY-EDUCATION],[ANY-JOB],25182
[ANY-GENDER],[North],[34-41],Bachelor's Degree,[ANY-JOB],26469
[ANY-GENDER],[North],[34-41],Bachelor's Degree,[ANY-JOB],33774
[ANY-GENDER],[North],[34-41],Bachelor's Degree,[ANY-JOB],34133
[ANY-GENDER],[Italy],[48-64],[ANY-EDUCATION],[ANY-JOB],64327
[ANY-GENDER],[Italy],[48-64],[ANY-EDUCATION],[ANY-JOB],48646
[ANY-GENDER],[Italy],[48-64],[ANY-EDUCATION],[ANY-JOB],53479
[ANY-GENDER],[Italy],[53-67],[ANY-EDUCATION],[ANY-JOB],32538
[ANY-GENDER],[Italy],[53-67],[ANY-EDUCATION],[ANY-JOB],42660
[ANY-GENDER],[Italy],[53-67],[ANY-EDUCATION],[ANY-JOB],28884
[ANY-GENDER],[Italy],[40-52],[ANY-EDUCATION],[ANY-JOB],23905
[ANY-GENDER],[Italy],[40-52],[ANY-EDUCATION],[ANY-JOB],25477
[ANY-GENDER],[Italy],[40-52],[ANY-EDUCATION],[ANY-JOB],23715
[ANY-GENDER],[Italy],[57-62],[ANY-EDUCATION],[ANY-JOB],32777
[ANY-GENDER],[Italy],[57-62],[ANY-EDUCATION],[ANY-JOB],21681
[ANY-GENDER],[Italy],[57-62],[ANY-EDUCATION],[ANY-JOB],31915
female,[Italy],[25-70],[ANY-EDUCATION],[ANY-JOB],30275
female,[Italy],[25-70],[ANY-EDUCATION],[ANY-JOB],26047
female,[Italy],[25-70],[ANY-EDUCATION],[ANY-JOB],33896
male,[Italy],[40-67],High School,[ANY-JOB],31070
male,[Italy],[40-67],High School,[ANY-JOB],18619
male,[Italy],[40-67],High School,[ANY-JOB],29084
male,[Italy],[41-53],High School,[ANY-JOB],33588
male,[Italy],[41-53],High School,[ANY-JOB],22374
male,[Italy],[41-53],High School,[ANY-JOB],38219
[ANY-GENDER],[South],[29-70],[ANY-EDUCATION],[ANY-JOB],46731
[ANY-GENDER],[South],[29-70],[ANY-EDUCATION],[ANY-JOB],25830
[ANY-GENDER],[South],[29-70],[ANY-EDUCATION],[ANY-JOB],91818
